longitud,latitud,nombre
-6.370671,39.471452,16
-6.369868,39.471692,17
-6.36992,39.471679,17A
-6.370593,39.471386,18
-6.369753,39.471726,19
-6.371298,39.4716,2
-6.37049,39.47138,2
-6.369653,39.471762,21
-6.370019,39.471611,22
-6.369571,39.471802,23
-6.369529,39.471831,23A
-6.369911,39.471634,24
-6.369781,39.471641,26
-6.371206,39.471628,3
-6.371155,39.471603,4
-6.371125,39.471619,5
-6.371057,39.471591,6
-6.371036,39.471609,7
-6.371023,39.471587,8
-6.370966,39.471601,9
-6.366133,39.472757,1
-6.365906,39.472652,13A
-6.365865,39.4726,13B
-6.365826,39.472551,13C
-6.365777,39.472496,15
-6.36572,39.472416,17
-6.365656,39.472336,19
-6.366564,39.472873,2
-6.365617,39.472284,21
-6.365563,39.472222,23
-6.35342,39.464434,27
-6.362726,39.469959,28
-6.366418,39.473016,3
-6.360356,39.468409,34
-6.366452,39.472844,4
-6.358913,39.467829,42
-6.358544,39.467545,44
-6.358049,39.467406,45
-6.358366,39.467449,46
-6.357368,39.467172,47
-6.358269,39.46741,48
-6.366294,39.472994,5
-6.357037,39.466988,51
-6.356421,39.466583,57
-6.366346,39.472814,6
-6.354059,39.464611,6
-6.355028,39.465627,65
-6.352555,39.462067,7
-6.352472,39.462055,72
-6.366238,39.472787,8
-6.373294,39.475068,1
-6.373339,39.475095,2
-6.373354,39.475038,3
-6.377084,39.47607,1
-6.377786,39.475242,1
-6.377363,39.47569,11
-6.377848,39.475159,12
-6.377497,39.475524,13
-6.377901,39.475086,14
-6.37755,39.475456,15
-6.377966,39.475001,16
-6.377607,39.475377,17
-6.378038,39.474901,18
-6.378009,39.474941,18B
-6.377664,39.475302,19
-6.377549,39.475561,2
-6.378076,39.47485,2
-6.377816,39.475095,21
-6.377876,39.475014,23
-6.378207,39.474698,24
-6.378124,39.474697,25
-6.378295,39.474565,26
-6.378167,39.47464,27
-6.377152,39.475978,3
-6.377605,39.475485,4
-6.377181,39.475937,5
-6.37767,39.475397,6
-6.377268,39.475823,7
-6.377721,39.475328,8
-6.377327,39.475743,9
-6.371027,39.46961,1
-6.371247,39.469427,1
-6.371253,39.469356,11
-6.371284,39.469323,11A
-6.371316,39.469353,12
-6.371342,39.469322,12A
-6.371337,39.469266,13
-6.371071,39.469627,2
-6.371077,39.469556,3
-6.371112,39.469582,4
-6.371113,39.469514,5
-6.371142,39.469547,6
-6.371159,39.469462,7
-6.371188,39.469498,8
-6.37122,39.469392,9
-6.366476,39.474423,1
-6.36614,39.474288,1
-6.365639,39.474346,11
-6.365953,39.474284,12
-6.365553,39.474332,13
-6.365751,39.474272,14
-6.365477,39.474315,15
-6.365721,39.474269,16
-6.365353,39.474284,17
-6.365615,39.474255,18
-6.365249,39.474252,19
-6.366634,39.474437,1B
-6.366735,39.474267,2
-6.365585,39.474249,2
-6.365106,39.474209,21
-6.365492,39.474228,22
-6.36497,39.474165,23
-6.365457,39.474221,24
-6.36494,39.474153,25
-6.365363,39.474194,26
-6.364868,39.474126,27
-6.365328,39.474184,28
-6.364826,39.47411,29
-6.366846,39.474288,2A
-6.366391,39.474414,3
-6.365238,39.474156,3
-6.364759,39.474085,31
-6.365206,39.474147,32
-6.364723,39.47407,33
-6.365124,39.474122,34
-6.364652,39.474044,35
-6.365027,39.474085,36
-6.364595,39.474022,37
-6.364998,39.474074,38
-6.366549,39.474281,4
-6.364907,39.474042,4
-6.364875,39.474031,42
-6.364788,39.473999,44
-6.364758,39.473987,46
-6.364667,39.473953,48
-6.36603,39.474382,5
-6.364637,39.473943,5
-6.364045,39.473767,52
-6.363991,39.473752,54
-6.363926,39.473731,56
-6.363865,39.473715,58
-6.366433,39.474284,6
-6.363806,39.473696,6
-6.363742,39.473679,62
-6.363682,39.47366,64
-6.363622,39.473642,66
-6.363562,39.473626,68
-6.3659,39.474369,7
-6.366251,39.474288,8
-6.365752,39.474356,9
-6.370541,39.47767,1
-6.370474,39.477924,11
-6.370118,39.477681,12
-6.37043,39.477931,13
-6.370099,39.477723,14
-6.370318,39.477902,15
-6.370077,39.477771,16
-6.370189,39.477864,17
-6.37001,39.477994,18
-6.370097,39.477994,19
-6.370199,39.477431,2
-6.36999,39.478038,2
-6.37007,39.478059,21
-6.369796,39.478145,22
-6.370055,39.478102,23
-6.369716,39.478163,24
-6.370041,39.478137,25
-6.369593,39.478161,26
-6.369994,39.478176,27
-6.369937,39.478181,29
-6.370535,39.477687,3
-6.36983,39.478187,31
-6.369672,39.478197,33
-6.370535,39.477702,3A
-6.370177,39.477536,4
-6.370519,39.477752,5
-6.370168,39.477567,6
-6.370509,39.477791,7
-6.370131,39.47765,8
-6.370486,39.477889,9
-6.37666,39.473743,1
-6.37718,39.474046,1
-6.377358,39.474126,12
-6.37759,39.474231,14
-6.378139,39.474476,2
-6.376756,39.473784,3
-6.376667,39.473817,4
-6.376789,39.473872,6
-6.377224,39.474002,7
-6.37733,39.474052,9
-6.391292,39.445316,2
-6.391145,39.445401,2A
-6.391567,39.445232,5
-6.376545,39.479797,5
-6.37651,39.479877,7
-6.376482,39.479948,9
-6.385209,39.471304,1
-6.385548,39.471293,12
-6.386807,39.471716,14
-6.386431,39.472203,14A
-6.387396,39.471934,16
-6.387658,39.472027,18
-6.382187,39.471779,2
-6.382646,39.471411,4
-6.382419,39.470982,5
-6.384386,39.471015,6
-6.382999,39.470631,7
-6.384787,39.471154,8
-6.384037,39.47057,9
-6.347245,39.378017,1
-6.347374,39.378921,1
-6.34732,39.378513,11
-6.3474,39.378997,12
-6.347356,39.378619,13
-6.347429,39.379081,14
-6.347413,39.378778,15
-6.347468,39.379194,16
-6.347463,39.37892,17
-6.347511,39.379063,19
-6.347235,39.378511,2
-6.347559,39.379199,21
-6.347594,39.379303,23
-6.347273,39.378103,3
-6.347284,39.378661,4
-6.347305,39.378187,5
-6.347316,39.378751,6
-6.347328,39.378268,7
-6.347342,39.378825,8
-6.347268,39.378362,9
-6.377064,39.469265,1
-6.377825,39.468909,1
-6.377832,39.468784,11
-6.377964,39.468703,13
-6.376998,39.469431,2
-6.377214,39.469061,3
-6.377194,39.4693,4
-6.377522,39.46898,5
-6.372836,39.46936,1
-6.37206,39.468464,2
-6.372624,39.46935,3
-6.37237,39.469264,5
-6.371118,39.465156,9
-6.375155,39.473202,1
-6.37597,39.472676,1
-6.375519,39.472946,11
-6.375551,39.472914,13
-6.375589,39.472867,15
-6.375691,39.472772,17
-6.375722,39.472747,19
-6.375267,39.473283,2
-6.375781,39.472711,21
-6.375851,39.472669,23
-6.37593,39.472486,25
-6.375419,39.473201,2A
-6.375113,39.473418,4
-6.375327,39.473137,5
-6.375657,39.47291,6
-6.375402,39.473079,7
-6.375717,39.472846,8
-6.375471,39.473002,9
-6.376317,39.475626,1
-6.376629,39.475347,1
-6.376656,39.475167,11
-6.376717,39.47524,12
-6.376713,39.475085,13
-6.376774,39.47515,14
-6.376771,39.47501,15
-6.376833,39.475076,16
-6.376827,39.474934,17
-6.376902,39.474986,18
-6.376995,39.474716,19
-6.376404,39.475654,2
-6.377039,39.474655,21
-6.377059,39.474772,22
-6.377102,39.47457,23
-6.377107,39.474705,24
-6.377214,39.474414,25
-6.377291,39.474453,26
-6.377266,39.47434,27
-6.377363,39.474361,28
-6.377327,39.474263,29
-6.376376,39.475545,3
-6.377391,39.474322,3
-6.377549,39.473965,33
-6.377608,39.473885,35
-6.377567,39.474081,36
-6.377648,39.473829,37
-6.377627,39.474002,38
-6.376458,39.475576,4
-6.377692,39.473917,4
-6.376432,39.475472,5
-6.376521,39.475492,6
-6.37648,39.475403,7
-6.37657,39.475424,8
-6.393486,39.196832,1
-6.392988,39.196755,2
-6.393518,39.196844,3
-6.393142,39.196822,4
-6.393732,39.196926,5
-6.393295,39.196877,6
-6.39342,39.196925,8
-6.369438,39.475371,1
-6.369076,39.475124,1
-6.369074,39.475157,11
-6.369074,39.475266,11A
-6.369011,39.475089,12
-6.369021,39.475133,13
-6.368865,39.475047,14
-6.368955,39.475103,15
-6.36884,39.475036,16
-6.36888,39.475074,17
-6.36883,39.475025,18
-6.368785,39.475047,19
-6.369395,39.475325,2
-6.368818,39.475038,2
-6.368598,39.474992,21
-6.368681,39.475004,22
-6.368655,39.474993,24
-6.369353,39.475313,3
-6.369316,39.475276,4
-6.369333,39.475301,5
-6.369267,39.475242,6
-6.369165,39.47522,7
-6.369204,39.475199,8
-6.369066,39.475288,9
-6.372401,39.47463,1
-6.372752,39.474432,1
-6.37286,39.474351,10A
-6.372975,39.47421,11
-6.372911,39.474315,12
-6.373004,39.474183,13
-6.372963,39.47427,14
-6.373056,39.474143,15
-6.372991,39.474244,16
-6.373149,39.474077,17
-6.373056,39.474187,18
-6.372457,39.474621,2
-6.373086,39.474162,2
-6.373207,39.474036,21
-6.373113,39.47414,22
-6.373273,39.473994,23
-6.373199,39.474079,24
-6.373307,39.473967,25
-6.373285,39.474016,26
-6.37333,39.473952,27
-6.373474,39.473875,28
-6.37344,39.473866,29
-6.372517,39.474558,3
-6.373598,39.473788,3
-6.373525,39.473804,31
-6.373654,39.473744,32
-6.372546,39.474572,4
-6.372681,39.474441,5
-6.37261,39.474529,6
-6.372745,39.474399,7
-6.372659,39.474495,8
-6.372912,39.474277,9
-6.379531,39.46764,1
-6.380236,39.46726,1
-6.38036,39.466326,11
-6.380325,39.467143,12
-6.380441,39.466178,13
-6.380497,39.466894,14
-6.380527,39.466049,15
-6.380662,39.466689,16
-6.380669,39.465851,17
-6.380766,39.466553,18
-6.380824,39.465647,19
-6.379767,39.467888,2
-6.380862,39.466416,2
-6.380898,39.465577,21
-6.381014,39.466221,22
-6.381238,39.46529,23
-6.381111,39.466094,24
-6.381372,39.465113,25
-6.381207,39.46596,26
-6.381605,39.464812,27
-6.381748,39.464616,29
-6.379635,39.467497,3
-6.382008,39.464273,31
-6.38222,39.464053,33
-6.382286,39.463902,35
-6.382515,39.463607,37
-6.382633,39.463449,39
-6.379969,39.467611,4
-6.382782,39.463256,41
-6.382958,39.463013,43
-6.383068,39.462875,45
-6.38337,39.463176,46
-6.383644,39.463129,48
-6.383662,39.462199,49
-6.379763,39.467326,5
-6.383775,39.463118,5
-6.383721,39.463025,52
-6.383618,39.462847,54
-6.379994,39.467585,6
-6.380224,39.466674,7
-6.380135,39.467394,8
-6.371019,39.475753,1
-6.370759,39.475959,11
-6.370667,39.476021,13
-6.370978,39.475803,3
-6.370939,39.475835,5
-6.370863,39.47586,6
-6.370919,39.475854,7
-6.370565,39.476091,8
-6.370882,39.47588,9
-6.346792,39.376604,2
-6.346981,39.376564,4
-6.347215,39.376514,6
-6.347392,39.376477,8
-6.374888,39.464491,1
-6.374716,39.464519,3
-6.380433,39.472035,1
-6.380464,39.472134,2
-6.380537,39.472116,3
-6.38056,39.472209,4
-6.380876,39.472379,5
-6.380962,39.472449,7
-6.367245,39.46268,1
-6.373768,39.461408,1
-6.368049,39.462435,11
-6.374135,39.461317,12
-6.368179,39.462393,13
-6.374371,39.46129,14
-6.368251,39.462371,15
-6.374576,39.46126,16
-6.368312,39.462351,17
-6.36839,39.462329,19
-6.367341,39.462955,2
-6.36848,39.462302,21
-6.376252,39.461134,22
-6.368551,39.462283,23
-6.368615,39.462263,25
-6.379865,39.461118,28
-6.369342,39.462045,29
-6.367284,39.462666,3
-6.369771,39.461857,31
-6.370176,39.46173,33
-6.370598,39.461619,35
-6.370988,39.461492,37
-6.371311,39.461202,39
-6.370879,39.461045,39B
-6.368124,39.462645,4
-6.373591,39.460959,41
-6.373938,39.460674,43
-6.37413,39.460486,45
-6.374091,39.460953,47
-6.37472,39.461008,49
-6.367352,39.462645,5
-6.375727,39.460775,51
-6.370237,39.46201,6
-6.381055,39.460862,61
-6.367428,39.46262,7
-6.373317,39.461838,8
-6.367878,39.462486,9
-6.375309,39.45769,1
-6.375624,39.457928,1
-6.375605,39.457679,11
-6.375659,39.457671,13
-6.375708,39.457664,15
-6.375764,39.457641,17
-6.375461,39.457809,2
-6.375377,39.457682,3
-6.375514,39.457801,4
-6.375427,39.457674,5
-6.375551,39.457795,6
-6.375489,39.457666,7
-6.375615,39.457887,8
-6.375546,39.457689,9
-6.098292,39.411088,1
-6.368718,39.46097,1
-6.36864,39.461221,1
-6.368817,39.461413,11
-6.368666,39.461285,12
-6.368853,39.461485,13
-6.36888,39.461536,15
-6.368697,39.461345,16
-6.36891,39.461602,17
-6.368748,39.461442,18
-6.368942,39.461665,19
-6.368506,39.460974,2
-6.368779,39.461503,2
-6.368974,39.461723,21
-6.368797,39.461539,22
-6.368821,39.461586,22A
-6.36884,39.461623,24
-6.368858,39.461658,26
-6.36888,39.461702,28
-6.368653,39.461093,3
-6.368908,39.461748,3
-6.368539,39.461035,4
-6.368567,39.461089,6
-6.36876,39.461305,7
-6.368601,39.46116,8
-6.368778,39.461344,9
-6.346333,39.37786,1
-6.346305,39.377155,1
-6.346323,39.377001,12
-6.346278,39.376882,14
-6.346493,39.377706,2
-6.346446,39.377567,4
-6.3464,39.377427,6
-6.346346,39.377286,8
-6.347354,39.377463,1
-6.347338,39.377133,1
-6.347318,39.377081,10A
-6.347129,39.376829,11
-6.34728,39.376965,12
-6.347515,39.377639,2
-6.347308,39.377325,3
-6.347483,39.377552,4
-6.347252,39.377193,5
-6.347431,39.3774,6
-6.347212,39.377066,7
-6.347206,39.377044,7A
-6.347385,39.377269,8
-6.347362,39.377203,8A
-6.34716,39.376899,9
-6.376264,39.456955,1
-6.376332,39.456948,3
-6.376383,39.45694,5
-6.376426,39.456933,7
-6.376483,39.456925,9
-6.374051,39.474551,1
-6.374035,39.47461,1
-6.374086,39.474622,10A
-6.374762,39.474828,11
-6.374122,39.474605,12
-6.374945,39.47493,13
-6.374238,39.474624,14
-6.374272,39.474633,14A
-6.374334,39.47465,16
-6.374435,39.474695,18
-6.374452,39.474706,2
-6.374477,39.474719,20A
-6.374503,39.474732,24
-6.374547,39.474757,26
-6.374581,39.474775,26A
-6.37468,39.47483,28
-6.374162,39.474584,3
-6.37473,39.474859,3
-6.374766,39.474878,32
-6.374803,39.474899,32A
-6.37483,39.474914,34
-6.374945,39.474979,36
-6.373901,39.474539,4
-6.374198,39.474594,5
-6.374229,39.474603,5A
-6.373956,39.474568,6
-6.374285,39.47462,7
-6.374005,39.474595,8
-6.374489,39.474684,9
-6.375629,39.458374,1
-6.375435,39.458161,1
-6.375651,39.45813,2
-6.375618,39.458329,3
-6.375595,39.458137,4
-6.375608,39.458286,5
-6.37554,39.458145,6
-6.375601,39.458244,7
-6.375485,39.458153,8
-6.375587,39.458202,9
-6.37811,39.467205,1
-6.377866,39.467281,11
-6.378013,39.467101,12
-6.377716,39.467112,13
-6.37786,39.466933,14
-6.37762,39.467013,15
-6.377498,39.466536,16
-6.377317,39.466678,17
-6.377374,39.466393,18
-6.377095,39.466429,19
-6.378743,39.467915,2
-6.377262,39.466197,2
-6.376962,39.466293,21
-6.376976,39.465949,22
-6.3768,39.466105,23
-6.376639,39.465583,24
-6.376169,39.464983,26
-6.376039,39.464802,28
-6.378694,39.468167,3
-6.375849,39.464623,3
-6.375803,39.464399,32
-6.375568,39.46414,34
-6.375525,39.464105,36
-6.378571,39.467722,4
-6.378426,39.467897,5
-6.37833,39.467784,5A
-6.378446,39.467581,6
-6.378257,39.467705,7
-6.378346,39.467469,8
-6.378005,39.467436,9
-6.389807,39.453066,1
-6.39015,39.452536,1
-6.389933,39.452878,11
-6.390247,39.452331,12
-6.389946,39.452845,13
-6.390308,39.452186,14
-6.389962,39.452813,15
-6.39033,39.452137,16
-6.389977,39.452781,17
-6.390346,39.452101,18
-6.389994,39.452744,19
-6.390363,39.452069,2
-6.390012,39.452703,21
-6.390378,39.452036,22
-6.390023,39.452677,23
-6.390394,39.452001,24
-6.39004,39.452639,25
-6.390408,39.451967,26
-6.390055,39.452609,27
-6.390424,39.451935,28
-6.390068,39.452578,29
-6.389866,39.453033,3
-6.390437,39.451904,3
-6.390084,39.452544,31
-6.390453,39.45187,32
-6.390098,39.452512,33
-6.390467,39.45184,34
-6.390114,39.452478,35
-6.390484,39.451802,36
-6.390128,39.452445,37
-6.390497,39.451769,38
-6.39035,39.451965,39
-6.390106,39.452636,4
-6.390514,39.451734,4
-6.390367,39.451931,41
-6.39053,39.4517,42
-6.390381,39.451895,43
-6.390546,39.451666,44
-6.390397,39.451863,45
-6.390562,39.451629,46
-6.390413,39.451831,47
-6.390576,39.4516,48
-6.390428,39.451796,49
-6.389886,39.452983,5
-6.39059,39.45157,5
-6.390443,39.451761,51
-6.390607,39.451534,52
-6.390456,39.451732,53
-6.390622,39.4515,54
-6.390472,39.4517,55
-6.390502,39.451631,59
-6.39012,39.452602,6
-6.390519,39.451597,61
-6.390536,39.451564,63
-6.390551,39.45153,65
-6.390568,39.451495,67
-6.390582,39.451463,69
-6.3899,39.45295,7
-6.390598,39.451429,71
-6.390613,39.451395,73
-6.390626,39.451366,75
-6.390642,39.45133,77
-6.390136,39.452568,8
-6.389915,39.452918,9
-6.373416,39.472332,1
-6.373035,39.471943,1
-6.372951,39.471955,11
-6.372898,39.471877,12
-6.37289,39.471928,13
-6.372763,39.471815,14
-6.37282,39.471896,15
-6.372782,39.47188,15A
-6.372695,39.471789,16
-6.372753,39.471867,17
-6.372574,39.471737,18
-6.372691,39.471838,19
-6.372616,39.471808,21
-6.372545,39.471783,23
-6.37333,39.472179,3
-6.373489,39.472261,4
-6.373295,39.472148,5
-6.373388,39.472174,6
-6.373124,39.472042,7
-6.373225,39.472039,8
-6.37302,39.471986,9
-6.369947,39.469461,1
-6.370566,39.468869,1
-6.3701,39.469637,2
-6.370099,39.469371,3
-6.370341,39.469263,4
-6.370277,39.469142,5
-6.370433,39.469108,6
-6.370412,39.468888,7
-6.370502,39.468986,8
-6.37052,39.468684,9
-6.375087,39.472471,1
-6.375219,39.472621,1
-6.375263,39.47265,12
-6.375342,39.472706,12A
-6.375114,39.472492,1A
-6.374897,39.4724,2
-6.375186,39.472543,3
-6.375003,39.472473,4
-6.375318,39.472636,5
-6.375065,39.472517,6
-6.375401,39.472694,7
-6.375103,39.472538,8
-6.37514,39.472564,8A
-6.36863,39.468827,1
-6.367143,39.462619,1
-6.367259,39.465024,11
-6.367126,39.462469,12
-6.36711,39.462309,14
-6.367061,39.464413,15
-6.367094,39.462167,16
-6.367076,39.462015,18
-6.369557,39.469296,2
-6.367066,39.461891,2
-6.366943,39.463802,21
-6.367066,39.461828,22
-6.367027,39.46279,23
-6.367067,39.461768,24
-6.367078,39.461716,26
-6.367089,39.46166,28
-6.368454,39.467995,3
-6.367098,39.461604,3
-6.36711,39.46152,32
-6.36712,39.461464,34
-6.367129,39.461411,36
-6.367139,39.461351,38
-6.369269,39.469053,4
-6.367149,39.461295,4
-6.366406,39.454611,41
-6.367158,39.46124,42
-6.36718,39.461127,44
-6.367201,39.460996,46
-6.367367,39.460224,48
-6.368193,39.467342,5
-6.367396,39.460065,5
-6.368652,39.46819,6
-6.367687,39.466215,7
-6.367242,39.464048,8
-6.367365,39.46523,9
-6.393192,39.195294,1
-6.394412,39.196179,1
-6.392237,39.19486,11
-6.394677,39.196276,12
-6.392097,39.19481,13
-6.39474,39.196297,14
-6.391964,39.194756,15
-6.394948,39.196375,16
-6.393131,39.195162,17
-6.39323,39.195197,19
-6.393942,39.195565,2
-6.393337,39.195238,21
-6.393533,39.195311,23
-6.393635,39.195348,25
-6.393738,39.195389,27
-6.393842,39.195426,29
-6.393095,39.195256,3
-6.393943,39.195463,31
-6.394092,39.195616,4
-6.392746,39.195123,5
-6.394262,39.195681,6
-6.39265,39.195086,7
-6.39443,39.195745,8
-6.392408,39.194925,9
-6.375948,39.478103,1
-6.376752,39.477561,1
-6.376698,39.477472,11
-6.377036,39.477276,12
-6.376738,39.477433,13
-6.377125,39.477185,14
-6.377578,39.476715,18
-6.376143,39.478256,2
-6.376106,39.477948,3
-6.376276,39.478075,4
-6.37626,39.477794,5
-6.376396,39.477953,6
-6.376435,39.47766,7
-6.376722,39.477719,8
-6.376651,39.47752,9
-6.374369,39.463695,1
-6.37423,39.463766,3
-6.374051,39.463848,5
-6.369074,39.461183,1
-6.368972,39.461169,3
-6.36902,39.461117,4
-6.368844,39.461163,5
-6.368929,39.461104,6
-6.36879,39.461179,7
-6.368849,39.4611,8
-6.367335,39.473432,1
-6.367359,39.47351,12
-6.366913,39.474452,13
-6.367391,39.473582,14
-6.367421,39.473649,16
-6.367449,39.473717,18
-6.367731,39.472591,2
-6.367479,39.473786,2
-6.367469,39.473902,22
-6.367472,39.47401,24
-6.367405,39.474073,26
-6.367325,39.474138,28
-6.367565,39.474043,3
-6.367262,39.474189,3
-6.367127,39.474275,32
-6.36699,39.474339,34
-6.36731,39.473272,4
-6.367441,39.474169,5
-6.367315,39.473308,6
-6.367324,39.474275,7
-6.367316,39.47332,8
-6.367168,39.474374,9
-6.370266,39.468501,1
-6.370499,39.468484,12
-6.369511,39.468731,2
-6.369826,39.468395,4
-6.370062,39.468351,6
-6.370195,39.468478,8
-6.374026,39.473414,1
-6.374537,39.473328,1
-6.374496,39.473297,11
-6.374698,39.473298,12
-6.374622,39.473273,13
-6.374825,39.473283,14
-6.375002,39.473191,15
-6.374915,39.473272,16
-6.374994,39.473273,18
-6.373904,39.473525,2
-6.374056,39.473404,3
-6.37408,39.473471,4
-6.374149,39.473374,5
-6.374392,39.473359,6
-6.374199,39.473358,7
-6.374427,39.473352,8
-6.374426,39.473311,9
-6.369148,39.473546,1
-6.369532,39.473292,1
-6.369583,39.473289,10A
-6.369237,39.473328,2
-6.369204,39.473407,3
-6.369357,39.473146,4
-6.369241,39.47326,5
-6.369438,39.47318,6
-6.369313,39.472919,7
-6.3695,39.473236,8
-6.369389,39.472723,9
-6.394018,39.196594,1
-6.394013,39.196748,2
-6.394091,39.196474,3
-6.394083,39.196632,4
-6.394167,39.196348,5
-6.394157,39.196508,6
-6.394238,39.196234,7
-6.394316,39.19611,9
-6.378885,39.468045,1
-6.379088,39.466628,11
-6.379244,39.467406,2
-6.378986,39.467568,3
-6.379267,39.46725,4
-6.379002,39.467425,5
-6.379311,39.466814,6
-6.379061,39.466875,7
-6.378901,39.466701,9
-6.374178,39.477824,1
-6.374585,39.477717,1
-6.374613,39.477707,10A
